source_record_pk,sample_initiative_id,initiative_source_id,initiative_title,doc_format,doc_kinds_csv,initiatives_count,doc_refs_count,extractor_version,subject_method,confidence,needs_review,extracted_subject,extracted_title,extracted_excerpt,source_url,raw_path,review_status,final_subject,final_title,final_confidence,review_note,reviewer
148459,senado:leg14:exp:621/000031,senado_iniciativas,"Proyecto de Ley por la que se modifica el texto refundido de la Ley sobre Tráfico, Circulación de Vehículos a Motor y Seguridad Vial, aprobado por el Real Decreto Legislativo 6/2015, de 30 de octubre, en materia del permiso y licencia de conducción por puntos (antes denominado Proyecto de Ley por la que se modifica el texto refundido de la Ley de Tráfico, Circulación de Vehículos y Seguridad Vial, aprobado por el Real Decreto Legislativo 6/2015, de 30 de octubre, en materia del permiso y licencia de conducción por puntos). (621/000031)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis14/enmiendas/621_000031,"Proyecto de Ley por la que se modifica el texto refundido de la Ley sobre Tráfico, Circulación de Vehículos a Motor y Seguridad Vial, aprobado por el Real Decreto Legislativo 6/2015, de 30 de octubre, en materia del permiso y licencia de conducción por puntos (antes denominado Proyecto de Ley por la que se modifica el…","Total de enmiendas /legis14/enmiendas/621_000031.doc doc 83 RETIRADAS 0 800 1 GRUPO PARLAMENTARIO SOCIALISTA 0 10 801 2 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 21 805 3 GRUPO PARLAMENTARIO ESQUERRA REPUBLICANA-EUSKAL HERRIA BILDU 0 20 804 5 GRUPO PARLAMENTARIO DE IZQUIERDA CONFEDERAL (ADELANTE ANDALUC�A, M�S PER MALLORCA, M�S MADRID, COMPROM�S, GEROA BAI Y AGRUPACI�N SOCIALISTA GOMERA) 0 13 807 6 GRUPO PARLAMENTARIO NACIONALISTA EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA/PARTIDO NACIONALISTA CANARIO 0 13 808 7 GRUPO PARLAMENTARIO DEMOCR�TICO (CIUDADANOS, AGRUPACI�N DE ELECTORES ""TERUEL EXISTE"" Y PARTIDO REGIONALISTA DE CANTABRIA) 0 2 806 8 GRUPO PARLAMENTARIO MIXTO 0 4 TOTAL 0 83",https://www.senado.es/legis14/expedientes/621/enmiendas/global_enmiendas_vetos_14_621000031.xml,etl/data/raw/text_documents/parl_initiative_docs/edc64d92a0f46fb9eaf2b722165a0d53c354b82d4a92073494a2ec025d73cb36.bin,,,,,,
148460,senado:leg14:exp:621/000032,senado_iniciativas,"Proyecto de Ley por la que se modifica la Ley 12/2013, de 2 de agosto, de medidas para mejorar el funcionamiento de la cadena alimentaria. (621/000032)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis14/enmiendas/621_000032,"Proyecto de Ley por la que se modifica la Ley 12/2013, de 2 de agosto, de medidas para mejorar el funcionamiento de la cadena alimentaria. (621/000032)","Total de enmiendas /legis14/enmiendas/621_000032.doc doc 206 RETIRADAS 4 800 1 GRUPO PARLAMENTARIO SOCIALISTA 0 22 801 2 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 45 805 3 GRUPO PARLAMENTARIO ESQUERRA REPUBLICANA-EUSKAL HERRIA BILDU 0 75 803 4 GRUPO PARLAMENTARIO VASCO EN EL SENADO (EAJ-PNV) 0 5 804 5 GRUPO PARLAMENTARIO DE IZQUIERDA CONFEDERAL (ADELANTE ANDALUC�A, M�S PER MALLORCA, M�S MADRID, COMPROM�S, GEROA BAI Y AGRUPACI�N SOCIALISTA GOMERA) 0 24 807 6 GRUPO PARLAMENTARIO NACIONALISTA EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA/PARTIDO NACIONALISTA CANARIO 0 24 808 7 GRUPO PARLAMENTARIO DEMOCR�TICO (CIUDADANOS, AGRUPACI�N DE ELECTORES ""TERUEL EXISTE"" Y PARTIDO REGIONALISTA DE C…",https://www.senado.es/legis14/expedientes/621/enmiendas/global_enmiendas_vetos_14_621000032.xml,etl/data/raw/text_documents/parl_initiative_docs/4b369d9fcba034dd9fef7465d539731191cb00022c8dcb18c6b481e766ffd6ab.bin,,,,,,
148461,senado:leg14:exp:621/000090,senado_iniciativas,Proyecto de Ley por la que se regulan los servicios de atención a la clientela. (621/000090),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis14/enmiendas/621_000090,Proyecto de Ley por la que se regulan los servicios de atención a la clientela. (621/000090),"Total de enmiendas /legis14/enmiendas/621_000090.doc doc 102 RETIRADAS 0 800 1 GRUPO PARLAMENTARIO SOCIALISTA 0 4 801 2 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 38 805 3 GRUPO PARLAMENTARIO ESQUERRA REPUBLICANA-EUSKAL HERRIA BILDU 0 9 803 4 GRUPO PARLAMENTARIO VASCO EN EL SENADO (EAJ-PNV) 0 8 807 5 GRUPO PARLAMENTARIO NACIONALISTA EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA/PARTIDO NACIONALISTA CANARIO 0 3 804 6 GRUPO PARLAMENTARIO DE IZQUIERDA CONFEDERAL (M�S PER MALLORCA, M�S MADRID, COMPROM�S, GEROA BAI Y AGRUPACI�N SOCIALISTA GOMERA) 0 21 808 7 GRUPO PARLAMENTARIO DEMOCR�TICO (CIUDADANOS, AGRUPACI�N DE ELECTORES ""TERUEL EXISTE"" Y PARTIDO REGIONALISTA DE CANTABRIA) 0 1 806 8 GRU…",https://www.senado.es/legis14/expedientes/621/enmiendas/global_enmiendas_vetos_14_621000090.xml,etl/data/raw/text_documents/parl_initiative_docs/19e29804dddfc3cee3ce5940d54022d78ed0a8790bb37582565ac9ac6dee97f4.bin,,,,,,
148462,senado:leg14:exp:621/000091,senado_iniciativas,Proyecto de Ley de prevención de las pérdidas y el desperdicio alimentario. (621/000091),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis14/enmiendas/621_000091,Proyecto de Ley de prevención de las pérdidas y el desperdicio alimentario. (621/000091),"Total de enmiendas /legis14/enmiendas/621_000091.doc doc 112 RETIRADAS 0 801 2 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 28 805 3 GRUPO PARLAMENTARIO ESQUERRA REPUBLICANA-EUSKAL HERRIA BILDU 0 12 803 4 GRUPO PARLAMENTARIO VASCO EN EL SENADO (EAJ-PNV) 0 2 807 5 GRUPO PARLAMENTARIO NACIONALISTA EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA/PARTIDO NACIONALISTA CANARIO 0 29 804 6 GRUPO PARLAMENTARIO DE IZQUIERDA CONFEDERAL (M�S PER MALLORCA, M�S MADRID, COMPROM�S, GEROA BAI Y AGRUPACI�N SOCIALISTA GOMERA) 0 11 808 7 GRUPO PARLAMENTARIO DEMOCR�TICO (CIUDADANOS, AGRUPACI�N DE ELECTORES ""TERUEL EXISTE"" Y PARTIDO REGIONALISTA DE CANTABRIA) 0 12 806 8 GRUPO PARLAMENTARIO MIXTO 0 18 TOTAL 0 112",https://www.senado.es/legis14/expedientes/621/enmiendas/global_enmiendas_vetos_14_621000091.xml,etl/data/raw/text_documents/parl_initiative_docs/d2c797ebdcb4fc2d339f1beaa3c60041fa2fcd5ab0fc4e44c8e25eb89473ec11.bin,,,,,,
148463,senado:leg14:exp:624/000007,senado_iniciativas,"Proposición de Ley de modificación del Código Civil, la Ley Hipotecaria y la Ley de Enjuiciamiento Civil, sobre el régimen jurídico de los animales. (624/000007)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis14/enmiendas/624_000007,"Proposición de Ley de modificación del Código Civil, la Ley Hipotecaria y la Ley de Enjuiciamiento Civil, sobre el régimen jurídico de los animales. (624/000007)","Total de enmiendas /legis14/enmiendas/624_000007.doc doc 18 RETIRADAS 0 800 1 GRUPO PARLAMENTARIO SOCIALISTA 0 1 801 2 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 11 805 3 GRUPO PARLAMENTARIO ESQUERRA REPUBLICANA-EUSKAL HERRIA BILDU 0 2 803 4 GRUPO PARLAMENTARIO VASCO EN EL SENADO (EAJ-PNV) 0 2 808 7 GRUPO PARLAMENTARIO DEMOCR�TICO (CIUDADANOS, AGRUPACI�N DE ELECTORES ""TERUEL EXISTE"" Y PARTIDO REGIONALISTA DE CANTABRIA) 0 2 TOTAL 0 18",https://www.senado.es/legis14/expedientes/624/enmiendas/global_enmiendas_vetos_14_624000007.xml,etl/data/raw/text_documents/parl_initiative_docs/c232a0c95987cae79cecbdf191c1d941257b6ea8b466d1047026ed0e6ed2f9e1.bin,,,,,,
148464,senado:leg14:exp:624/000014,senado_iniciativas,Proposición de Ley Orgánica de modificación del Código Penal en materia de imprudencia en la conducción de vehículos a motor o ciclomotor. (624/000014),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis14/enmiendas/624_000014,Proposición de Ley Orgánica de modificación del Código Penal en materia de imprudencia en la conducción de vehículos a motor o ciclomotor. (624/000014),Total de enmiendas /legis14/enmiendas/624_000014.doc doc 5 RETIRADAS 3 801 2 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 8 TOTAL 0 8,https://www.senado.es/legis14/expedientes/624/enmiendas/global_enmiendas_vetos_14_624000014.xml,etl/data/raw/text_documents/parl_initiative_docs/a754686dd9bbed8449386ba44197f24336a55ca0beed969254756f2c4e2cbff3.bin,,,,,,
148466,senado:leg14:exp:624/000017,senado_iniciativas,"Proposición de Ley Orgánica por la que se modifica la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, para agravar las penas previstas para los delitos de trata de seres humanos desplazados por un conflicto armado o una catástrofe humanitaria. (624/000017)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis14/enmiendas/624_000017,"Proposición de Ley Orgánica por la que se modifica la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, para agravar las penas previstas para los delitos de trata de seres humanos desplazados por un conflicto armado o una catástrofe humanitaria. (624/000017)","Total de enmiendas /legis14/enmiendas/624_000017.doc doc 14 RETIRADAS 0 801 2 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 2 805 3 GRUPO PARLAMENTARIO ESQUERRA REPUBLICANA-EUSKAL HERRIA BILDU 0 1 807 5 GRUPO PARLAMENTARIO NACIONALISTA EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA/PARTIDO NACIONALISTA CANARIO 0 2 808 7 GRUPO PARLAMENTARIO DEMOCR�TICO (CIUDADANOS, AGRUPACI�N DE ELECTORES ""TERUEL EXISTE"" Y PARTIDO REGIONALISTA DE CANTABRIA) 0 5 806 8 GRUPO PARLAMENTARIO MIXTO 0 4 TOTAL 0 14",https://www.senado.es/legis14/expedientes/624/enmiendas/global_enmiendas_vetos_14_624000017.xml,etl/data/raw/text_documents/parl_initiative_docs/d91f344338a031b3548137e3ccaaeaedb60903529ccb2011efb9a0d21e5562bc.bin,,,,,,
148468,senado:leg14:exp:625/000001,senado_iniciativas,Proposición de Ley de creación de un fondo de compensación para las víctimas del amianto. (625/000001),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis14/enmiendas/625_000001,Proposición de Ley de creación de un fondo de compensación para las víctimas del amianto. (625/000001),"Total de enmiendas /legis14/enmiendas/625_000001.doc doc 9 RETIRADAS 8 807 5 GRUPO PARLAMENTARIO NACIONALISTA EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA/PARTIDO NACIONALISTA CANARIO 0 3 804 6 GRUPO PARLAMENTARIO DE IZQUIERDA CONFEDERAL (M�S PER MALLORCA, M�S MADRID, COMPROM�S, GEROA BAI Y AGRUPACI�N SOCIALISTA GOMERA) 0 5 806 8 GRUPO PARLAMENTARIO MIXTO 0 9 TOTAL 0 17",https://www.senado.es/legis14/expedientes/625/enmiendas/global_enmiendas_vetos_14_625000001.xml,etl/data/raw/text_documents/parl_initiative_docs/1921d52c59887d191a72a060003b9ebeef385f6b3ee66a86c74449b897931fc2.bin,,,,,,
148470,senado:leg12:exp:624/000015,senado_iniciativas,Proposición de Ley de derechos y garantías de la dignidad de la persona ante el proceso final de su vida. (624/000015),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis12/enmiendas/624_000015,Proposición de Ley de derechos y garantías de la dignidad de la persona ante el proceso final de su vida. (624/000015),Total de enmiendas /legis12/enmiendas/624_000015.doc doc 55 RETIRADAS 0 801 1 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 23 804 3 GRUPO PARLAMENTARIO UNIDOS PODEMOS-EN COM� PODEM-EN MAREA 0 3 803 5 GRUPO PARLAMENTARIO VASCO EN EL SENADO (EAJ-PNV) 0 5 807 6 GRUPO PARLAMENTARIO NACIONALISTA PARTIT DEM�CRATA (PDECAT-CDC) - AGRUPACI�N HERRE�A INDEPENDIENTE-COALICI�N CANARIA (AHI/CC-PNC) 0 17 806 7 GRUPO PARLAMENTARIO MIXTO 0 7 TOTAL 0 55,http://www.senado.es/legis12/expedientes/624/enmiendas/global_enmiendas_vetos_12_624000015.xml,etl/data/raw/text_documents/parl_initiative_docs/436b59d02724bd9d138a00528c2f557012c0143b242c74adb35d220d8b1b6ead.bin,,,,,,
148598,senado:leg14:exp:621/000057,senado_iniciativas,Proyecto de Ley de Memoria Democrática. (621/000057),xml,ds,1,1,heuristic_subject_v2,keyword_window,0.82,1,Proyecto de Ley de Memoria Democrática,Proyecto de Ley de Memoria Democrática. (621/000057),"621 000057 Proyecto de Ley de Memoria Democrática. (621/000057) /web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=621&id2=000057 Propuesta de veto número 3. Autor/es: Alberto Prudencio Catalán Higueras (GPMX) /web/actividadparlamentaria/sesionesplenarias/pleno/rwdsesionespleno/detalle/votaciones/index.html?legis=14&id1=56&id2=2807 https://www.senado.es/legis14/votaciones/ses_56_2807.xml xml icon-xml-linea Propuesta de veto número 2. Autor/es: José Manuel Marín Gascón, Yolanda Merelo Palomares, María José Rodríguez de Millán Parro (GPMX) /web/actividadparlamentaria/sesionesplenarias/pleno/rwdsesionespleno/detalle/votaciones/index.html?legis=14&id1=56&id2=2808…",https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=621&numEx=000057,etl/data/raw/text_documents/parl_initiative_docs/4bc093dc2d5dae0acea75af49e1136ed631be72e8f8839f656092a792719748a.bin,,,,,,
148607,senado:leg14:exp:621/000077,senado_iniciativas,Proyecto de Ley de Empleo. (621/000077),xml,ds,1,1,heuristic_subject_v2,keyword_window,0.82,1,"Enmiendas números 10, 13, 18, 19",Proyecto de Ley de Empleo. (621/000077),"621 000077 Proyecto de Ley de Empleo. (621/000077) /web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=621&id2=000077 Propuesta de veto número 1. Autor/es: José Manuel Marín Gascón, Yolanda Merelo Palomares, María José Rodríguez de Millán Parro (GPMX) /web/actividadparlamentaria/sesionesplenarias/pleno/rwdsesionespleno/detalle/votaciones/index.html?legis=14&id1=64&id2=3668 https://www.senado.es/legis14/votaciones/ses_64_3668.xml xml icon-xml-linea Enmienda número 1. Autor/es: BEATRIZ MARTÍN LARRED, JOAQUÍN VICENTE EGEA SERRANO (GRUPO PARLAMENTARIO DEMOCRÁTICO (CIUDADANOS, AGRUPACIÓN DE ELECTORES ""TERUEL EXISTE"" Y PARTIDO REGIONALISTA DE CANTABRIA)) /web/activid…",https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=12&tipoEx=621&numEx=000077,etl/data/raw/text_documents/parl_initiative_docs/9ae86c4d8b31af976d4700c02fbc7bc0ce3dfcb05679ee851a255cf01f49954c.bin,,,,,,
148616,senado:leg14:exp:610/000044,senado_iniciativas,"Carta Social Europea revisada, hecha en Estrasburgo el 3 de mayo de 1996, y Declaración que España desea formular. (610/000044)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (artículo 94,"Carta Social Europea revisada, hecha en Estrasburgo el 3 de mayo de 1996, y Declaración que España desea formular. (610/000044)","Carta Social Europea revisada, hecha en Estrasburgo el 3 de mayo de 1996, y Declaración que España desea formular. Autorizado Autorización de Convenios Internacionales (artículo 94.1 de la Constitución). 11/02/21 16/02/21 14 610/000044 NO Urgente GOBIERNO 1 Comisión de Asuntos Exteriores Política social UE. Instituciones comunitarias C C 1 46-1 20/11/20 Acuerdo de tramitación http://www.congreso.es/public_oficiales/L14/CONG/BOCG/C/BOCG-14-C-46-1.PDF C C 1 46-2 30/12/20 Dictamen de la Comisión http://www.congreso.es/public_oficiales/L14/CONG/BOCG/C/BOCG-14-C-46-2.PDF C C 1 46-3 12/02/21 Aprobación por el Pleno http://www.congreso.es/public_oficiales/L14/CONG/BOCG/C/BOCG-14-C-46-3.PDF CG A 1…",https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=610&numEx=000044,etl/data/raw/text_documents/parl_initiative_docs/0c0a12a83e7e0cb746622bc568f24013c5b3b3da5e795cdd33f48f84cf3e7625.bin,,,,,,
148617,senado:leg14:exp:610/000046,senado_iniciativas,"Decisión (UE, Euratom) 2020/2053 del Consejo, de 14 de diciembre de 2020, sobre el sistema de recursos propios de la Unión Europea y por el que se deroga la Decisión 2014/335/UE, Euratom. (610/000046)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,Convenios Internacionales (artículo 94,"Decisión (UE, Euratom) 2020/2053 del Consejo, de 14 de diciembre de 2020, sobre el sistema de recursos propios de la Unión Europea y por el que se deroga la Decisión 2014/335/UE, Euratom. (610/000046)","Decisión (UE, Euratom) 2020/2053 del Consejo, de 14 de diciembre de 2020, sobre el sistema de recursos propios de la Unión Europea y por el que se deroga la Decisión 2014/335/UE, Euratom. Autorizado Autorización de Convenios Internacionales (artículo 94.1 de la Constitución). 23/02/21 02/03/21 14 610/000046 NO Urgente GOBIERNO 1 Comisión de Asuntos Exteriores UE. Instituciones comunitarias Energía C C 1 51-1 01/02/21 Acuerdo de tramitación http://www.congreso.es/public_oficiales/L14/CONG/BOCG/C/BOCG-14-C-51-1.PDF C C 1 51-2 22/02/21 Dictamen de la Comisión http://www.congreso.es/public_oficiales/L14/CONG/BOCG/C/BOCG-14-C-51-2.PDF C C 1 51-3 25/02/21 Aprobación por el Pleno http://www.congre…",https://www.senado.es/web/ficopendataservlet?legis=14&tipoFich=3&tipoEx=610&numEx=000046,etl/data/raw/text_documents/parl_initiative_docs/602395b837db758b5e46e0752009f5d3f7be31097dd247f631af9dcf15489cd3.bin,,,,,,
148732,senado:leg15:exp:622/000008,senado_iniciativas,Proposición de Ley de montes de socios. (622/000008),xml,ds,1,1,heuristic_subject_v2,keyword_window,0.82,1,Proposición de Ley de montes de socios,Proposición de Ley de montes de socios. (622/000008),622 000008 Proposición de Ley de montes de socios. (622/000008) /web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=15&id1=622&id2=000008 Toma en consideración /web/actividadparlamentaria/sesionesplenarias/pleno/rwdsesionespleno/detalle/votaciones/index.html?legis=15&id1=15&id2=81 https://www.senado.es/legis15/votaciones/ses_15_81.xml xml icon-xml-linea,https://www.senado.es/web/ficopendataservlet?legis=15&tipoFich=12&tipoEx=622&numEx=000008,etl/data/raw/text_documents/parl_initiative_docs/9530e8d8dab7318f5de57da8f3a1635d3805d57dcf4a77dee09c202c719df04c.bin,,,,,,
148797,senado:leg14:exp:624/000021,senado_iniciativas,"Proposición de Ley de modificación de la Ley 49/2002, de 23 de diciembre, de régimen fiscal de las entidades sin fines lucrativos y de los incentivos fiscales al mecenazgo. (624/000021)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis14/enmiendas/624_000021,"Proposición de Ley de modificación de la Ley 49/2002, de 23 de diciembre, de régimen fiscal de las entidades sin fines lucrativos y de los incentivos fiscales al mecenazgo. (624/000021)","Total de enmiendas /legis14/enmiendas/624_000021.doc doc 42 RETIRADAS 1 800 1 GRUPO PARLAMENTARIO SOCIALISTA 0 1 801 2 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 9 807 5 GRUPO PARLAMENTARIO NACIONALISTA EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA/PARTIDO NACIONALISTA CANARIO 0 7 808 7 GRUPO PARLAMENTARIO DEMOCR�TICO (CIUDADANOS, AGRUPACI�N DE ELECTORES ""TERUEL EXISTE"" Y PARTIDO REGIONALISTA DE CANTABRIA) 0 26 TOTAL 0 43",https://www.senado.es/legis14/expedientes/624/enmiendas/global_enmiendas_vetos_14_624000021.xml,etl/data/raw/text_documents/parl_initiative_docs/5470f0c641bce529d435c3283f867b52c134d05476b4ffa6acfd4a7d486f0761.bin,,,,,,
148840,senado:leg14:exp:624/000016,senado_iniciativas,Proposición de Ley para el reconocimiento efectivo del tiempo de prestación del servicio social de la mujer en el acceso a la pensión de jubilación parcial. (624/000016),xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis14/enmiendas/624_000016,Proposición de Ley para el reconocimiento efectivo del tiempo de prestación del servicio social de la mujer en el acceso a la pensión de jubilación parcial. (624/000016),Total de enmiendas /legis14/enmiendas/624_000016.doc doc 2 RETIRADAS 0 801 2 GRUPO PARLAMENTARIO POPULAR EN EL SENADO 0 2 TOTAL 0 2,https://www.senado.es/legis14/expedientes/624/enmiendas/global_enmiendas_vetos_14_624000016.xml,etl/data/raw/text_documents/parl_initiative_docs/18419efd4aa36713af87278e1b3f76dcd7bc5194ede425474797ee3f41dc4541.bin,,,,,,
148842,senado:leg14:exp:624/000020,senado_iniciativas,"Proposición de Ley Orgánica para la modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en los delitos contra la libertad sexual, la Ley de Enjuiciamiento Criminal y la Ley Orgánica 5/2000, de 12 de enero, reguladora de la responsabilidad penal de los menores. (624/000020)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis14/enmiendas/624_000020,"Proposición de Ley Orgánica para la modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en los delitos contra la libertad sexual, la Ley de Enjuiciamiento Criminal y la Ley Orgánica 5/2000, de 12 de enero, reguladora de la responsabilidad penal de los menores. (624/000020)","Total de enmiendas /legis14/enmiendas/624_000020.doc doc 41 RETIRADAS 0 805 3 GRUPO PARLAMENTARIO ESQUERRA REPUBLICANA-EUSKAL HERRIA BILDU 0 18 807 5 GRUPO PARLAMENTARIO NACIONALISTA EN EL SENADO JUNTS PER CATALUNYA-COALICI�N CANARIA/PARTIDO NACIONALISTA CANARIO 0 11 808 7 GRUPO PARLAMENTARIO DEMOCR�TICO (CIUDADANOS, AGRUPACI�N DE ELECTORES ""TERUEL EXISTE"" Y PARTIDO REGIONALISTA DE CANTABRIA) 0 2 806 8 GRUPO PARLAMENTARIO MIXTO 0 10 TOTAL 0 41",https://www.senado.es/legis14/expedientes/624/enmiendas/global_enmiendas_vetos_14_624000020.xml,etl/data/raw/text_documents/parl_initiative_docs/788c9a982fddf08555d94bd37b94f33f2b26d775dc4d8edf9ab2b11edb3458d2.bin,,,,,,
148846,senado:leg10:exp:621/000003,senado_iniciativas,"Proyecto de Ley de simplificación de las obligaciones de información y documentación de fusiones y escisiones de sociedades de capital (procedente del Real Decreto-Ley 9/2012, de 16 de marzo). (621/000003)",xml,bocg,1,1,heuristic_subject_v2,keyword_window,0.82,1,enmiendas /legis10/enmiendas/621_000003,"Proyecto de Ley de simplificación de las obligaciones de información y documentación de fusiones y escisiones de sociedades de capital (procedente del Real Decreto-Ley 9/2012, de 16 de marzo). (621/000003)",Total de enmiendas /legis10/enmiendas/621_000003.doc doc 7 RETIRADAS 6 802 3 GRUPO PARLAMENTARIO CATAL�N EN EL SENADO DE CONVERG�NCIA I D'UNI� 0 1 806 4 GRUPO PARLAMENTARIO ENTESA PEL PROGR�S DE CATALUNYA 0 6 805 6 GRUPO PARLAMENTARIO MIXTO 0 6 TOTAL 0 13,http://www.senado.es/legis10/expedientes/621/enmiendas/global_enmiendas_vetos_10_621000003.xml,etl/data/raw/text_documents/parl_initiative_docs/ef702c9e508efc5708bac3373b394657dc37a44d279af76f91dcebf930ca201b.bin,,,,,,
